time,precipitation,temperature,irradiance_surface,irradiance_toa,cloud_cover,air_density,electricity,wind_speed
12/09/2019 02:00,0.1259,21.479,0,0,0.8593,1.0483,0.021,3.94
12/09/2019 03:00,0.1404,21.557,12.465,72.6684,0.851,1.0493,0.015,3.711
12/09/2019 04:00,0.1166,22.602,98.4454,383.6789,0.8356,1.0493,0.009,3.433
12/09/2019 05:00,0.0734,24.071,228.0809,691.5601,0.8358,1.0467,0.006,3.202
12/09/2019 06:00,0.0646,25.805,344.2773,954.2205,0.848,1.0421,0.005,3.095
12/09/2019 07:00,0.0697,27.249,454.4429,1153.844,0.869,1.0381,0.002,2.75
12/09/2019 08:00,0.0668,28.438,553.2401,1276.753,0.887,1.0347,0,2.248
12/09/2019 09:00,0.0453,29.505,645.3813,1314.5451,0.8875,1.0311,0,1.621
12/09/2019 10:00,0.037,30.226,678.5161,1264.7157,0.881,1.0283,0,1.653
12/09/2019 11:00,0.0233,30.502,628.6879,1130.4958,0.8774,1.0264,0,2.028
12/09/2019 12:00,0.017,30.282,492.4247,921.2028,0.8745,1.0256,0.001,2.586
12/09/2019 13:00,0.0106,29.627,322.6952,650.9202,0.8756,1.0258,0.004,3.053
12/09/2019 14:00,0.0141,28.289,142.1219,338.1301,0.8812,1.0274,0.004,3.076
12/09/2019 15:00,0.0253,25.615,13.6101,45.1347,0.8798,1.0307,0.007,3.284
12/09/2019 16:00,0.0448,24.245,0,0,0.8555,1.0342,0.011,3.534
12/09/2019 17:00,0.0486,23.509,0,0,0.7964,1.0373,0.015,3.74
12/09/2019 18:00,0.0404,22.978,0,0,0.7598,1.04,0.022,3.964
12/09/2019 19:00,0.0277,22.526,0,0,0.7378,1.0422,0.027,4.12
12/09/2019 20:00,0.0131,22.05,0,0,0.75,1.0438,0.03,4.224
12/09/2019 21:00,0.0112,21.608,0,0,0.7578,1.0448,0.029,4.192
12/09/2019 22:00,0.0113,21.203,0,0,0.716,1.0455,0.024,4.057
12/09/2019 23:00,0.0115,20.828,0,0,0.6302,1.0461,0.018,3.858
13/09/2019 00:00,0.018,20.574,0,0,0.6567,1.0469,0.015,3.703
13/09/2019 01:00,0.0195,20.446,0,0,0.6914,1.0476,0.011,3.559
13/09/2019 02:00,0.0144,20.308,0,0,0.756,1.0484,0.01,3.454
13/09/2019 03:00,0.0135,20.511,20.9593,71.1884,0.8028,1.0492,0.01,3.45
13/09/2019 04:00,0.0124,22.791,165.9055,381.6853,0.7695,1.0486,0.007,3.313
13/09/2019 05:00,0.0102,25.281,383.4173,689.8359,0.7549,1.0433,0.006,3.218
13/09/2019 06:00,0.0101,28.014,592.6349,952.8342,0.8274,1.0362,0.001,2.649
13/09/2019 07:00,0.006,29.848,754.1006,1152.6549,0.8514,1.0312,0,1.028
13/09/2019 08:00,0.0052,31.068,843.7892,1275.6822,0.8567,1.0274,0,0.658
13/09/2019 09:00,0.0079,31.816,867.8021,1313.5074,0.8608,1.0243,0,0.808
13/09/2019 10:00,0.0192,32.095,802.0659,1263.5882,0.8413,1.0222,0,0.994
13/09/2019 11:00,0.0323,31.979,681.9587,1129.2617,0.8066,1.0211,0,1.209
13/09/2019 12:00,0.0405,31.493,508.6092,919.7135,0.7738,1.0209,0.001,2.597
13/09/2019 13:00,0.0336,30.617,323.3748,649.1674,0.7348,1.0219,0.009,3.403
13/09/2019 14:00,0.0314,29.156,141.7936,336.081,0.6879,1.0241,0.015,3.699
13/09/2019 15:00,0.0322,26.557,13.1893,43.9545,0.6697,1.0278,0.013,3.657
13/09/2019 16:00,0.0346,25.201,0,0,0.6678,1.0318,0.025,4.067
13/09/2019 17:00,0.0364,24.408,0,0,0.707,1.0353,0.045,4.59
13/09/2019 18:00,0.0369,23.834,0,0,0.7661,1.0384,0.05,4.687
13/09/2019 19:00,0.0361,23.37,0,0,0.8119,1.0409,0.028,4.183
13/09/2019 20:00,0.0326,23,0,0,0.8242,1.0426,0.013,3.638
13/09/2019 21:00,0.0345,22.616,0,0,0.8044,1.0436,0.008,3.366
13/09/2019 22:00,0.0321,22.261,0,0,0.811,1.0443,0.007,3.26
13/09/2019 23:00,0.0346,22.011,0,0,0.8037,1.045,0.006,3.216
14/09/2019 00:00,0.0322,21.838,0,0,0.8198,1.0456,0.006,3.189
14/09/2019 01:00,0.0303,21.718,0,0,0.8591,1.0464,0.005,3.132
14/09/2019 02:00,0.0336,21.588,0,0,0.8727,1.0472,0.004,3.077
14/09/2019 03:00,0.0515,21.676,16.8038,69.711,0.8792,1.0479,0.005,3.122
14/09/2019 04:00,0.0825,23.315,136.412,379.6516,0.8762,1.0474,0.005,3.131
14/09/2019 05:00,0.1483,25.495,335.1899,688.1499,0.87,1.0428,0.001,2.489
14/09/2019 06:00,0.1062,27.855,540.5102,951.3444,0.8705,1.0368,0,1.085
14/09/2019 07:00,0.0777,29.677,715.1364,1151.3312,0.883,1.0319,0,0.903
14/09/2019 08:00,0.0746,31.024,820.0001,1274.5533,0.8947,1.0279,0,0.804
14/09/2019 09:00,0.0929,31.89,861.5753,1312.3734,0.9084,1.0245,0,1.002
14/09/2019 10:00,0.108,32.25,798.0234,1262.4014,0.9135,1.022,0,1.309
14/09/2019 11:00,0.1155,32.116,652.4565,1127.9987,0.9173,1.0207,0,1.609
14/09/2019 12:00,0.1236,31.576,468.3582,918.2008,0.9185,1.0207,0,1.96
14/09/2019 13:00,0.0957,30.611,275.5899,647.3815,0.91,1.0219,0.004,2.983
14/09/2019 14:00,0.0634,29.11,114.6534,333.9898,0.8948,1.0242,0.007,3.271
14/09/2019 15:00,0.0548,26.699,10.7319,42.7857,0.8911,1.0277,0.005,3.161
14/09/2019 16:00,0.0676,25.674,0,0,0.8898,1.0312,0.001,2.563
14/09/2019 17:00,0.0805,25.034,0,0,0.8873,1.0338,0.003,2.91
14/09/2019 18:00,0.0879,24.366,0,0,0.8591,1.0359,0.006,3.197
14/09/2019 19:00,0.1176,23.818,0,0,0.8193,1.0376,0.006,3.196
14/09/2019 20:00,0.1321,23.357,0,0,0.7816,1.039,0.003,2.968
14/09/2019 21:00,0.1883,22.962,0,0,0.7519,1.0403,0.001,2.656
14/09/2019 22:00,0.2329,22.583,0,0,0.7431,1.0415,0.001,2.467
14/09/2019 23:00,0.2312,22.269,0,0,0.7908,1.0427,0,2.291
15/09/2019 00:00,0.2272,22.031,0,0,0.8329,1.0439,0,2.288
15/09/2019 01:00,0.2074,21.843,0,0,0.8434,1.0452,0,2.313
15/09/2019 02:00,0.1896,21.66,0,0,0.8617,1.0464,0,2.264
15/09/2019 03:00,0.2141,21.756,17.8178,68.2525,0.8805,1.0474,0,2.286
15/09/2019 04:00,0.2908,23.317,138.824,377.594,0.8812,1.0471,0.001,2.398
15/09/2019 05:00,0.4712,25.338,318.0766,686.3633,0.8655,1.0427,0,2.072
15/09/2019 06:00,0.5219,27.349,480.0992,949.8448,0.8533,1.0375,0,0.53
15/09/2019 07:00,0.5195,28.672,595.714,1150.0869,0.8292,1.0337,0,0.272
15/09/2019 08:00,0.5587,29.607,680.5259,1273.2834,0.8007,1.0307,0,0.144
15/09/2019 09:00,0.5392,30.217,722.3243,1311.2208,0.7497,1.0282,0,0.378
15/09/2019 10:00,0.565,30.557,713.0868,1261.1421,0.7499,1.0262,0,0.69
15/09/2019 11:00,0.5205,30.461,602.0129,1126.6264,0.7685,1.0251,0,0.961
15/09/2019 12:00,0.4354,30.017,454.5591,916.6163,0.7905,1.025,0,1.24
15/09/2019 13:00,0.3052,29.196,278.3146,645.5741,0.8424,1.026,0.001,2.634
15/09/2019 14:00,0.1921,27.92,115.5866,331.8842,0.8659,1.0281,0.007,3.258
15/09/2019 15:00,0.1593,25.858,9.9061,41.6238,0.8757,1.0313,0.006,3.232
15/09/2019 16:00,0.1649,24.806,0,0,0.8778,1.0348,0.003,2.897
15/09/2019 17:00,0.1512,24.099,0,0,0.8808,1.0377,0.004,3.04
15/09/2019 18:00,0.1451,23.516,0,0,0.8862,1.04,0.004,2.997
15/09/2019 19:00,0.1265,23.07,0,0,0.8889,1.0416,0.001,2.601
15/09/2019 20:00,0.0983,22.753,0,0,0.9117,1.0425,0,2.027
15/09/2019 21:00,0.0608,22.468,0,0,0.9167,1.0429,0,1.781
15/09/2019 22:00,0.0735,22.048,0,0,0.9166,1.0432,0,1.892
15/09/2019 23:00,0.0669,21.633,0,0,0.9155,1.0437,0,2.045
16/09/2019 00:00,0.0633,21.394,0,0,0.9135,1.0443,0.001,2.339
16/09/2019 01:00,0.0664,21.211,0,0,0.8985,1.0451,0.001,2.379
16/09/2019 02:00,0.057,21.007,0,0,0.8597,1.046,0,2.292
16/09/2019 03:00,0.0513,21.08,18.6428,66.7968,0.822,1.0467,0,2.317
16/09/2019 04:00,0.0685,23.159,148.4464,375.5192,0.7746,1.0462,0,2.257
16/09/2019 05:00,0.1398,25.352,322.0409,684.5598,0.7663,1.0416,0,1.847
16/09/2019 06:00,0.1584,27.712,481.3989,948.2938,0.787,1.0353,0,2.116
16/09/2019 07:00,0.1782,29.255,619.219,1148.6626,0.7916,1.031,0.003,2.926
16/09/2019 08:00,0.168,30.34,711.8753,1272.0106,0.7935,1.0276,0.01,3.506
16/09/2019 09:00,0.1561,31.067,761.098,1310.0084,0.7966,1.0248,0.02,3.903
16/09/2019 10:00,0.1241,31.413,732.2759,1259.926,0.7887,1.0226,0.028,4.173
16/09/2019 11:00,0.0985,31.36,630.0901,1125.1923,0.7955,1.0213,0.033,4.317
16/09/2019 12:00,0.0642,30.899,474.8221,915.0387,0.8142,1.0212,0.031,4.261
16/09/2019 13:00,0.0272,30.018,295.5353,643.7305,0.8208,1.0222,0.021,3.955
16/09/2019 14:00,0.0117,28.472,123.1442,329.7727,0.819,1.0246,0.005,3.151
16/09/2019 15:00,0.0075,25.97,10.4568,40.4757,0.8289,1.0281,0.001,2.449
16/09/2019 16:00,0.007,24.993,0,0,0.8157,1.0315,0,1.876
16/09/2019 17:00,0.007,24.461,0,0,0.8028,1.0342,0,2.146
16/09/2019 18:00,0.0074,23.851,0,0,0.7829,1.0363,0.001,2.559
16/09/2019 19:00,0.01,23.349,0,0,0.7714,1.0379,0.001,2.621
16/09/2019 20:00,0.015,23.027,0,0,0.7734,1.0392,0.001,2.356
16/09/2019 21:00,0.0178,22.802,0,0,0.8028,1.0402,0,2.013
16/09/2019 22:00,0.026,22.461,0,0,0.8502,1.041,0,1.711
16/09/2019 23:00,0.0332,22.019,0,0,0.8885,1.0418,0,1.506
17/09/2019 00:00,0.0429,21.643,0,0,0.9034,1.0427,0,1.306
17/09/2019 01:00,0.0457,21.319,0,0,0.9097,1.0437,0,1.228
17/09/2019 02:00,0.051,21.105,0,0,0.9195,1.0446,0,1.16
17/09/2019 03:00,0.0455,21.221,20.4636,65.3457,0.9252,1.0454,0,0.949
17/09/2019 04:00,0.044,23.468,161.7794,373.414,0.9026,1.0449,0,1.116
17/09/2019 05:00,0.0434,25.86,340.5041,682.746,0.8875,1.0405,0,1.065
17/09/2019 06:00,0.0382,28.138,494.6115,946.6905,0.8878,1.0345,0,1.95
17/09/2019 07:00,0.0316,29.547,601.4578,1147.1999,0.8718,1.0305,0.001,2.379
17/09/2019 08:00,0.044,30.484,662.715,1270.7316,0.8676,1.0272,0.002,2.678
17/09/2019 09:00,0.0511,31.017,668.6773,1308.6433,0.8556,1.0246,0.005,3.092
17/09/2019 10:00,0.0717,31.343,660.2077,1258.5313,0.8446,1.0226,0.009,3.411
17/09/2019 11:00,0.0815,31.293,565.2489,1123.7144,0.8789,1.0215,0.011,3.54
17/09/2019 12:00,0.0709,30.877,422.0421,913.3766,0.9076,1.0214,0.009,3.436
17/09/2019 13:00,0.0399,30.162,267.4789,641.856,0.8963,1.022,0.005,3.146
17/09/2019 14:00,0.0204,28.999,117.2797,327.617,0.854,1.0236,0.002,2.734
17/09/2019 15:00,0.0162,26.826,10.4017,39.3397,0.8155,1.0261,0,2.121
17/09/2019 16:00,0.0134,25.773,0,0,0.7953,1.0288,0,1.423
17/09/2019 17:00,0.0177,25.16,0,0,0.7806,1.0312,0,1.759
17/09/2019 18:00,0.0423,24.678,0,0,0.7632,1.0332,0,1.954
17/09/2019 19:00,0.0699,24.125,0,0,0.7277,1.0347,0.001,2.552
17/09/2019 20:00,0.0828,23.475,0,0,0.7009,1.0362,0.007,3.305
17/09/2019 21:00,0.0749,22.818,0,0,0.7101,1.0378,0.01,3.501
17/09/2019 22:00,0.058,22.335,0,0,0.7424,1.0396,0.005,3.119
17/09/2019 23:00,0.0365,22.003,0,0,0.7654,1.0414,0.001,2.568
18/09/2019 00:00,0.0071,21.665,0,0,0.7935,1.0435,0.001,2.411
18/09/2019 01:00,0.008,21.287,0,0,0.8173,1.0455,0.002,2.681
18/09/2019 02:00,0.0068,20.965,0,0,0.8295,1.0474,0.007,3.28
18/09/2019 03:00,0.0079,21.051,17.8085,63.911,0.8412,1.049,0.014,3.674
18/09/2019 04:00,0.0087,22.773,144.9126,371.293,0.8458,1.049,0.02,3.916
18/09/2019 05:00,0.0101,24.95,329.2725,680.8518,0.8406,1.0448,0.009,3.414
18/09/2019 06:00,0.0099,27.13,509.4506,945.0113,0.8358,1.0393,0,2.26
18/09/2019 07:00,0.0111,28.94,674.4707,1145.7501,0.8436,1.0344,0,0.651
18/09/2019 08:00,0.0119,30.437,795.8195,1269.3319,0.8478,1.0299,0,0.776
18/09/2019 09:00,0.0139,31.372,831.0873,1307.3379,0.8584,1.0263,0,1.078
18/09/2019 10:00,0.0187,31.773,775.6566,1257.0826,0.8552,1.0239,0,1.358
18/09/2019 11:00,0.024,31.71,649.7862,1122.2048,0.8647,1.0227,0,1.578
18/09/2019 12:00,0.027,31.236,479.9634,911.7064,0.8704,1.0225,0.001,2.416
18/09/2019 13:00,0.023,30.403,300.7098,639.9369,0.8821,1.0234,0.007,3.258
18/09/2019 14:00,0.0219,28.975,124.0658,325.4461,0.8804,1.0255,0.016,3.772
18/09/2019 15:00,0.0217,26.425,10.2608,38.2181,0.8795,1.0292,0.02,3.9
18/09/2019 16:00,0.0218,25.178,0,0,0.8847,1.0333,0.027,4.137
18/09/2019 17:00,0.0199,24.311,0,0,0.8809,1.0368,0.047,4.623
18/09/2019 18:00,0.0234,23.648,0,0,0.8809,1.0397,0.045,4.595
18/09/2019 19:00,0.0265,23.243,0,0,0.8689,1.0417,0.034,4.327
18/09/2019 20:00,0.0278,22.844,0,0,0.8469,1.0431,0.021,3.942
18/09/2019 21:00,0.024,22.453,0,0,0.8371,1.0441,0.009,3.404
18/09/2019 22:00,0.0211,22.171,0,0,0.7738,1.0447,0.004,2.98
18/09/2019 23:00,0.0161,21.977,0,0,0.7616,1.0453,0.003,2.9
19/09/2019 00:00,0.0127,21.835,0,0,0.7692,1.046,0.005,3.09
19/09/2019 01:00,0.0103,21.738,0,0,0.7113,1.0467,0.007,3.271
19/09/2019 02:00,0.0087,21.601,0,0,0.6605,1.0475,0.009,3.402
19/09/2019 03:00,0.0073,21.655,16.8261,62.4882,0.6515,1.0482,0.01,3.489
19/09/2019 04:00,0.0084,23.236,150.8827,369.1353,0.6476,1.0475,0.01,3.471
19/09/2019 05:00,0.0108,25.6,362.2486,678.9842,0.6126,1.0423,0.005,3.087
19/09/2019 06:00,0.0094,28.142,572.3958,943.3268,0.5436,1.0357,0,1.235
19/09/2019 07:00,0.0072,30.253,751.8926,1144.1674,0.4757,1.0298,0,1.327
19/09/2019 08:00,0.0048,31.871,894.7222,1267.8327,0.3919,1.0251,0.001,2.648
19/09/2019 09:00,0.0038,32.935,962.808,1305.8342,0.3443,1.0213,0.01,3.505
19/09/2019 10:00,0.0024,33.5,928.3538,1255.6857,0.3167,1.0185,0.029,4.21
19/09/2019 11:00,0.0017,33.585,814.0457,1120.6483,0.3332,1.0168,0.052,4.739
19/09/2019 12:00,0.001,33.206,634.8913,909.9968,0.4289,1.0162,0.071,5.065
19/09/2019 13:00,3.00E-04,32.316,406.7724,637.9896,0.5754,1.0169,0.076,5.156
19/09/2019 14:00,2.00E-04,30.689,169.9201,323.232,0.6506,1.0191,0.049,4.668
19/09/2019 15:00,1.00E-04,27.485,12.9134,37.1043,0.7034,1.0226,0.008,3.335
19/09/2019 16:00,2.00E-04,26.161,0,0,0.7115,1.0261,0,2.028
19/09/2019 17:00,2.00E-04,25.525,0,0,0.7203,1.0288,0,1.881
19/09/2019 18:00,5.00E-04,24.956,0,0,0.7196,1.031,0,1.867
19/09/2019 19:00,0.001,24.428,0,0,0.6964,1.033,0,1.842
19/09/2019 20:00,0.0017,23.858,0,0,0.6878,1.0348,0,2.066
19/09/2019 21:00,0.0021,23.404,0,0,0.6828,1.0364,0,2.039
19/09/2019 22:00,0.002,23.034,0,0,0.6763,1.0376,0,1.731
19/09/2019 23:00,0.0022,22.772,0,0,0.665,1.0386,0,1.397
20/09/2019 00:00,0.0023,22.545,0,0,0.6478,1.0395,0,1.269
20/09/2019 01:00,0.0018,22.348,0,0,0.5863,1.0405,0,1.228
20/09/2019 02:00,0.0014,22.12,0,0,0.5038,1.0414,0,1.438
20/09/2019 03:00,0.0013,22.121,21.1726,61.0648,0.4347,1.0424,0,1.812
20/09/2019 04:00,0.0011,24.476,191.2495,366.981,0.3648,1.0421,0,2.01
20/09/2019 05:00,7.00E-04,27.445,433.398,677.0355,0.3381,1.0363,0,0.32
20/09/2019 06:00,4.00E-04,30.392,667.449,941.5559,0.3383,1.0286,0,1.238
20/09/2019 07:00,4.00E-04,32.161,848.7139,1142.6298,0.3862,1.0239,0,1.856
20/09/2019 08:00,5.00E-04,33.4,956.6019,1266.3036,0.4624,1.02,0,2.184
20/09/2019 09:00,8.00E-04,34.217,988.4133,1304.3721,0.5596,1.0166,0.001,2.591
20/09/2019 10:00,0.001,34.558,920.1651,1254.1597,0.6946,1.0142,0.007,3.281
20/09/2019 11:00,0.0015,34.378,765.1069,1118.9958,0.7704,1.0129,0.02,3.901
20/09/2019 12:00,0.0018,33.68,540.9407,908.183,0.8163,1.013,0.033,4.309
20/09/2019 13:00,0.002,32.579,317.2005,635.9926,0.8388,1.0144,0.04,4.464
20/09/2019 14:00,0.0017,30.889,129.7087,321.0405,0.863,1.0168,0.02,3.918
20/09/2019 15:00,9.00E-04,28.04,10.2577,36.0045,0.8724,1.0205,0.003,2.943
20/09/2019 16:00,0.0011,26.859,0,0,0.8709,1.024,0,2.132
20/09/2019 17:00,8.00E-04,26.295,0,0,0.8688,1.0268,0,1.749
20/09/2019 18:00,0.0016,25.821,0,0,0.8852,1.0287,0,2.062
20/09/2019 19:00,0.0063,25.412,0,0,0.9084,1.03,0,2.205
20/09/2019 20:00,0.0175,24.958,0,0,0.9176,1.031,0,2.234
20/09/2019 21:00,0.0219,24.485,0,0,0.9256,1.0318,0,2.187
20/09/2019 22:00,0.0217,24.131,0,0,0.931,1.0326,0,2.146
20/09/2019 23:00,0.0136,23.795,0,0,0.9314,1.0335,0,2.088
21/09/2019 00:00,0.0064,23.476,0,0,0.9253,1.0349,0,1.954
21/09/2019 01:00,0.0034,23.214,0,0,0.9205,1.0366,0,1.805
21/09/2019 02:00,0.003,23.064,0,0,0.9086,1.0383,0,1.415
21/09/2019 03:00,0.0027,22.909,19.9045,59.6643,0.8967,1.04,0,1.387
21/09/2019 04:00,0.0033,24.617,174.9876,364.7684,0.8971,1.0404,0,1.354
21/09/2019 05:00,0.0036,26.995,389.9241,675.0493,0.9034,1.0361,0,1.712
21/09/2019 06:00,0.0043,29.223,588.8212,939.7708,0.9168,1.0308,0,2.155
21/09/2019 07:00,0.0049,30.848,752.5254,1140.8766,0.9292,1.0266,0,2.252
21/09/2019 08:00,0.0055,32.092,857.7064,1264.7669,0.9296,1.0229,0.001,2.497
21/09/2019 09:00,0.0052,32.954,906.0426,1302.8096,0.9177,1.0198,0.001,2.612
21/09/2019 10:00,0.0051,33.405,881.3232,1252.57,0.8839,1.0175,0.001,2.532
21/09/2019 11:00,0.0054,33.389,769.2714,1117.2886,0.8521,1.0162,0.001,2.46
21/09/2019 12:00,0.0052,32.866,581.9136,906.3424,0.863,1.0162,0.001,2.394
21/09/2019 13:00,0.0043,31.842,360.1606,634.0206,0.9045,1.0175,0.002,2.663
21/09/2019 14:00,0.0031,30.166,142.8451,318.8138,0.9147,1.0201,0.009,3.422
21/09/2019 15:00,0.0024,27.449,10.1127,34.9225,0.8833,1.0242,0.019,3.862
21/09/2019 16:00,0.0022,26.373,0,0,0.8639,1.0284,0.004,3.053
21/09/2019 17:00,0.0036,25.525,0,0,0.8674,1.0318,0.01,3.494
21/09/2019 18:00,0.0058,24.699,0,0,0.8685,1.0344,0.029,4.207
21/09/2019 19:00,0.0088,24.097,0,0,0.8534,1.0365,0.031,4.246
21/09/2019 20:00,0.0125,23.736,0,0,0.8365,1.0378,0.032,4.276
21/09/2019 21:00,0.0196,23.415,0,0,0.8037,1.0388,0.033,4.294
21/09/2019 22:00,0.0295,23.077,0,0,0.7657,1.04,0.03,4.212
21/09/2019 23:00,0.0342,22.752,0,0,0.6875,1.041,0.022,3.991
22/09/2019 00:00,0.0377,22.448,0,0,0.6259,1.0422,0.014,3.69
22/09/2019 01:00,0.0385,22.17,0,0,0.5966,1.0434,0.009,3.428
22/09/2019 02:00,0.0406,21.94,0,0,0.5814,1.0447,0.008,3.374
22/09/2019 03:00,0.0402,21.939,16.2444,58.2752,0.5817,1.046,0.009,3.411
22/09/2019 04:00,0.0383,23.452,147.741,362.5639,0.5683,1.0457,0.014,3.689
22/09/2019 05:00,0.0327,25.475,356.5102,673.0234,0.5507,1.042,0.003,2.912
22/09/2019 06:00,0.0208,27.742,561.5186,937.9316,0.551,1.0369,0,0.798
22/09/2019 07:00,0.0118,29.713,730.1712,1139.2045,0.5673,1.0319,0,1.651
22/09/2019 08:00,0.0057,31.22,848.9774,1263.1501,0.5664,1.0275,0.002,2.798
22/09/2019 09:00,0.0035,32.27,914.0699,1301.2387,0.5282,1.0238,0.015,3.736
22/09/2019 10:00,0.0023,32.88,898.8184,1250.9527,0.387,1.0207,0.041,4.506
22/09/2019 11:00,0.0018,33.03,807.1603,1115.6332,0.2152,1.0187,0.073,5.111
22/09/2019 12:00,0.0016,32.656,638.687,904.5008,0.1378,1.0182,0.105,5.593
22/09/2019 13:00,0.001,31.711,414.9791,631.9504,0.1298,1.0191,0.122,5.798
22/09/2019 14:00,7.00E-04,30.004,173.5801,316.5617,0.1523,1.0216,0.088,5.349
22/09/2019 15:00,6.00E-04,26.669,11.809,33.8491,0.189,1.0255,0.027,4.143
22/09/2019 16:00,0.001,25.245,0,0,0.2661,1.0296,0.003,2.937
22/09/2019 17:00,0.0016,24.656,0,0,0.3571,1.033,0,2.082
22/09/2019 18:00,0.0024,24.2,0,0,0.4274,1.0356,0,1.812
22/09/2019 19:00,0.0033,23.842,0,0,0.4761,1.0374,0,1.563
22/09/2019 20:00,0.0044,23.47,0,0,0.4959,1.0389,0,1.392
22/09/2019 21:00,0.005,23.111,0,0,0.4927,1.0401,0,1.612
22/09/2019 22:00,0.0054,22.733,0,0,0.4693,1.0411,0,1.575
22/09/2019 23:00,0.0055,22.542,0,0,0.4245,1.042,0,1.247
23/09/2019 00:00,0.0059,22.29,0,0,0.3766,1.0431,0,1.21
23/09/2019 01:00,0.0049,21.989,0,0,0.3457,1.0444,0,1.453
23/09/2019 02:00,0.0038,21.623,0,0,0.3204,1.0456,0,1.895
23/09/2019 03:00,0.0026,21.482,19.8979,56.8926,0.2954,1.0465,0,2.285
23/09/2019 04:00,0.0033,23.778,189.0557,360.3291,0.2656,1.046,0.001,2.352
23/09/2019 05:00,0.0064,26.849,427.3394,670.9886,0.2212,1.0396,0,0.746
23/09/2019 06:00,0.0054,29.547,649.4307,936.0484,0.1971,1.0328,0.001,2.455
23/09/2019 07:00,0.0042,31.295,825.0338,1137.4915,0.1854,1.0283,0.01,3.483
23/09/2019 08:00,0.0032,32.544,939.1967,1261.4422,0.181,1.0245,0.03,4.23
23/09/2019 09:00,0.003,33.379,986.2501,1299.5637,0.1844,1.0214,0.057,4.809
23/09/2019 10:00,0.0022,33.779,945.1903,1249.2081,0.2228,1.019,0.082,5.254
23/09/2019 11:00,0.0015,33.726,824.9389,1113.7884,0.2881,1.0177,0.101,5.524
23/09/2019 12:00,0.001,33.22,641.9686,902.5646,0.3679,1.0176,0.106,5.601
23/09/2019 13:00,6.00E-04,32.19,407.7293,629.881,0.4434,1.0186,0.091,5.392
23/09/2019 14:00,2.00E-04,30.444,166.4818,314.282,0.5128,1.0209,0.045,4.583
23/09/2019 15:00,2.00E-04,27.168,11.0474,32.7901,0.5731,1.0244,0.005,3.156
23/09/2019 16:00,3.00E-04,25.915,0,0,0.5804,1.0279,0,1.976
23/09/2019 17:00,4.00E-04,25.357,0,0,0.5376,1.0306,0,1.85
23/09/2019 18:00,3.00E-04,24.895,0,0,0.4952,1.0326,0,2.163
23/09/2019 19:00,6.00E-04,24.403,0,0,0.4022,1.0342,0,2.313
23/09/2019 20:00,0.001,23.876,0,0,0.3,1.0356,0.001,2.537
23/09/2019 21:00,0.0016,23.443,0,0,0.1843,1.037,0.001,2.535
23/09/2019 22:00,0.0023,23.018,0,0,0.0951,1.0384,0,2.172
23/09/2019 23:00,0.003,22.658,0,0,0.0657,1.04,0,1.747
24/09/2019 00:00,0.0041,22.42,0,0,0.0723,1.0418,0,1.433
24/09/2019 01:00,0.0051,22.13,0,0,0.0968,1.0434,0,1.432
24/09/2019 02:00,0.0066,21.774,0,0,0.1339,1.0449,0,1.7
24/09/2019 03:00,0.007,21.594,20.1474,55.5225,0.1704,1.0461,0,2.091
24/09/2019 04:00,0.0095,23.81,193.3465,358.0805,0.1796,1.0456,0.001,2.334
24/09/2019 05:00,0.0153,26.776,433.327,668.9277,0.1625,1.0394,0,1.572
24/09/2019 06:00,0.0131,29.717,656.1967,934.1508,0.157,1.0319,0,1.959
24/09/2019 07:00,0.0108,31.483,833.1657,1135.6175,0.1851,1.0274,0.002,2.681
24/09/2019 08:00,0.0098,32.699,940.5532,1259.7282,0.1823,1.0236,0.004,3.012
24/09/2019 09:00,0.0082,33.551,995.3764,1297.838,0.1858,1.0204,0.007,3.326
24/09/2019 10:00,0.0076,33.969,951.1278,1247.4866,0.2073,1.018,0.014,3.679
24/09/2019 11:00,0.0063,33.949,831.2449,1112.0031,0.3316,1.0165,0.024,4.059
24/09/2019 12:00,0.0042,33.427,633.7584,900.5928,0.4986,1.0162,0.034,4.325
24/09/2019 13:00,0.0024,32.394,398.47,627.7705,0.6208,1.0172,0.036,4.381
24/09/2019 14:00,8.00E-04,30.679,158.2687,311.9952,0.6748,1.0196,0.02,3.932
24/09/2019 15:00,5.00E-04,27.584,9.9929,31.7477,0.7097,1.0233,0.002,2.776
24/09/2019 16:00,5.00E-04,26.287,0,0,0.6988,1.0272,0,1.589
24/09/2019 17:00,8.00E-04,25.586,0,0,0.6569,1.0302,0,1.102
24/09/2019 18:00,0.0015,25.024,0,0,0.5851,1.0325,0,1.497
24/09/2019 19:00,0.0026,24.478,0,0,0.4873,1.0341,0,2.265
24/09/2019 20:00,0.0036,23.872,0,0,0.3965,1.0355,0.004,2.984
24/09/2019 21:00,0.0046,23.272,0,0,0.3585,1.037,0.01,3.458
24/09/2019 22:00,0.0054,22.773,0,0,0.3264,1.0385,0.013,3.611
24/09/2019 23:00,0.0071,22.44,0,0,0.3092,1.04,0.006,3.222
25/09/2019 00:00,0.0095,22.206,0,0,0.3853,1.0414,0.001,2.615
25/09/2019 01:00,0.0114,22.041,0,0,0.5607,1.0426,0,2.051
25/09/2019 02:00,0.0126,21.857,0,0,0.7531,1.0436,0,1.789
25/09/2019 03:00,0.0121,21.866,16.2996,54.1692,0.835,1.0443,0,1.844
